probandId; condition; beeId; result; startTime; endTime
12;1;0; 1; 13:00:22.023; 13:00:26.109
12;1;1; 1; 13:00:26.086; 13:00:30.508
12;1;2; 1; 13:00:29.895; 13:00:34.105
12;1;3; 1; 13:00:33.514; 13:00:36.607
12;1;4; 1; 13:00:36.954; 13:00:40.048
12;1;5; 1; 13:00:40.215; 13:00:44.683
12;1;6; 1; 13:00:43.164; 13:00:47.386
12;1;7; 1; 13:00:45.969; 13:00:50.380
12;1;8; 1; 13:00:48.772; 13:00:52.748
12;1;9; 1; 13:00:51.431; 13:00:55.607
12;1;10; 1; 13:00:53.954; 13:00:58.388
12;1;11; 1; 13:00:56.356; 13:01:00.344
12;1;12; 1; 13:00:58.634; 13:01:01.728
12;1;13; 1; 13:01:00.802; 13:01:04.967
12;1;14; 1; 13:01:02.969; 13:01:07.425
12;1;15; 1; 13:01:05.024; 13:01:08.989
12;1;16; 1; 13:01:06.979; 13:01:11.200
12;1;17; 1; 13:01:08.933; 13:01:13.344
12;1;18; 1; 13:01:10.788; 13:01:13.981
12;1;19; 1; 13:01:12.552; 13:01:16.729
12;1;20; 1; 13:01:14.317; 13:01:18.683
12;1;21; 1; 13:01:15.993; 13:01:20.001
12;1;22; 1; 13:01:17.668; 13:01:21.822
12;1;23; 1; 13:01:19.265; 13:01:23.587
12;1;24; 1; 13:01:20.784; 13:01:24.826
12;1;25; 1; 13:01:22.303; 13:01:25.464
12;1;26; 1; 13:01:23.744; 13:01:26.848
12;1;27; 1; 13:01:25.185; 13:01:28.268
12;1;28; 1; 13:01:26.548; 13:01:30.746
12;1;29; 1; 13:01:27.911; 13:01:32.288
12;1;30; 1; 13:01:29.285; 13:01:33.347
12;1;31; 1; 13:01:30.581; 13:01:34.823
12;1;32; 1; 13:01:31.876; 13:01:36.242
12;1;33; 1; 13:01:33.116; 13:01:37.225
12;1;34; 2; 13:01:34.355; 13:01:37.582
12;1;35; 1; 13:01:35.529; 13:01:39.727
12;1;37; 1; 13:01:37.877; 13:01:41.102
12;1;36; 1; 13:01:36.701; 13:01:41.202
12;1;38; 1; 13:01:38.991; 13:01:43.201
12;1;40; 2; 13:01:41.169; 13:01:44.419
12;1;39; 1; 13:01:40.107; 13:01:44.525
12;1;42; 1; 13:01:43.291; 13:01:46.641
12;1;41; 1; 13:01:42.230; 13:01:46.664
12;1;43; 1; 13:01:44.297; 13:01:48.506
12;1;44; 1; 13:01:45.302; 13:01:49.780
12;1;45; 1; 13:01:46.307; 13:01:50.283
12;1;46; 2; 13:01:47.268; 13:01:50.527
12;1;47; 1; 13:01:48.228; 13:01:52.449
12;1;48; 1; 13:01:49.189; 13:01:53.566
12;1;49; 1; 13:01:50.149; 13:01:54.180
12;1;50; 2; 13:01:51.110; 13:01:54.382
12;1;51; 1; 13:01:52.071; 13:01:56.046
12;1;52; 2; 13:01:53.031; 13:01:56.269
12;1;53; 1; 13:01:53.992; 13:01:57.967
12;1;54; 1; 13:01:54.952; 13:01:59.404
12;1;56; 2; 13:01:56.874; 13:02:00.146
12;1;55; 1; 13:01:55.913; 13:02:00.268
12;1;57; 1; 13:01:57.835; 13:02:02.247
12;1;58; 1; 13:01:58.795; 13:02:02.859
12;1;59; 1; 13:01:59.756; 13:02:03.963
12;1;60; 1; 13:02:00.715; 13:02:05.127
12;1;61; 1; 13:02:01.666; 13:02:05.719
12;1;62; 2; 13:02:02.628; 13:02:05.887
12;1;63; 1; 13:02:03.588; 13:02:07.563
12;1;65; 1; 13:02:05.509; 13:02:08.646
12;1;64; 1; 13:02:04.548; 13:02:09.026
12;1;66; 1; 13:02:06.470; 13:02:10.847
12;1;67; 1; 13:02:07.430; 13:02:11.448
12;1;68; 2; 13:02:08.391; 13:02:11.627
12;1;69; 1; 13:02:09.350; 13:02:13.561
12;1;70; 1; 13:02:10.312; 13:02:14.287
12;1;71; 2; 13:02:11.273; 13:02:14.543
12;1;72; 1; 13:02:12.231; 13:02:16.464
12;1;73; 1; 13:02:13.193; 13:02:17.539
12;1;74; 1; 13:02:14.154; 13:02:18.185
12;1;75; 2; 13:02:15.114; 13:02:18.364
12;1;76; 1; 13:02:16.076; 13:02:19.325
12;1;77; 1; 13:02:17.036; 13:02:20.989
12;1;78; 1; 13:02:17.997; 13:02:22.386
12;1;79; 1; 13:02:18.957; 13:02:23.345
12;1;80; 1; 13:02:19.918; 13:02:23.927
12;1;81; 2; 13:02:20.879; 13:02:24.103
12;1;82; 1; 13:02:21.839; 13:02:26.049
12;1;83; 1; 13:02:22.800; 13:02:27.143
12;1;84; 1; 13:02:23.761; 13:02:27.749
12;1;85; 2; 13:02:24.720; 13:02:27.969
12;1;86; 1; 13:02:25.682; 13:02:29.879
12;1;87; 1; 13:02:26.642; 13:02:31.008
12;1;88; 1; 13:02:27.603; 13:02:31.622
12;1;89; 2; 13:02:28.562; 13:02:31.824
12;1;90; 1; 13:02:29.524; 13:02:33.788
12;1;91; 1; 13:02:30.485; 13:02:34.839
12;1;92; 1; 13:02:31.445; 13:02:35.409
12;1;93; 2; 13:02:32.405; 13:02:35.698
12;1;94; 1; 13:02:33.366; 13:02:36.526
12;1;95; 1; 13:02:34.327; 13:02:38.280
12;1;96; 1; 13:02:35.288; 13:02:39.508
12;1;97; 1; 13:02:36.247; 13:02:40.648
12;1;98; 1; 13:02:37.208; 13:02:41.407
12;1;99; 1; 13:02:38.169; 13:02:42.546
