0, 1, 22:39:37:970
0, 1, 22:39:37:970
1, 1, 22:39:42:013
0, 1, 22:39:42:013
2, 1, 22:39:45:620
0, 1, 22:39:45:620
0, 2, 22:39:45:820
0, 2, 22:39:45:820
3, 1, 22:39:48:870
0, 1, 22:39:48:870
0, 2, 22:39:49:416
0, 2, 22:39:49:417
1, 2, 22:39:50:120
0, 2, 22:39:50:120
4, 1, 22:39:51:796
0, 1, 22:39:51:796
5, 1, 22:39:54:422
0, 1, 22:39:54:422
2, 2, 22:39:56:296
0, 2, 22:39:56:296
6, 1, 22:39:56:790
0, 1, 22:39:56:790
7, 1, 22:39:58:924
0, 1, 22:39:58:924
3, 2, 22:39:59:837
0, 2, 22:39:59:837
4, 2, 22:40:00:642
0, 2, 22:40:00:642
8, 1, 22:40:01:057
0, 1, 22:40:01:057
9, 1, 22:40:02:978
0, 1, 22:40:02:978
6, 2, 22:40:04:595
0, 2, 22:40:04:596
10, 1, 22:40:04:710
0, 1, 22:40:04:710
5, 2, 22:40:05:512
0, 2, 22:40:05:512
11, 1, 22:40:06:440
0, 1, 22:40:06:440
12, 1, 22:40:07:994
0, 1, 22:40:07:994
13, 1, 22:40:09:546
0, 1, 22:40:09:546
7, 2, 22:40:09:577
0, 2, 22:40:09:577
14, 1, 22:40:10:943
0, 1, 22:40:10:943
8, 2, 22:40:11:554
0, 2, 22:40:11:554
9, 2, 22:40:11:812
0, 2, 22:40:11:812
15, 1, 22:40:12:338
0, 1, 22:40:12:338
16, 1, 22:40:13:601
0, 1, 22:40:13:601
11, 2, 22:40:14:213
0, 2, 22:40:14:213
17, 1, 22:40:14:863
0, 1, 22:40:14:863
10, 2, 22:40:15:754
0, 2, 22:40:15:754
18, 1, 22:40:16:003
0, 1, 22:40:16:004
19, 1, 22:40:17:142
0, 1, 22:40:17:142
20, 1, 22:40:18:160
0, 1, 22:40:18:160
12, 2, 22:40:18:235
0, 2, 22:40:18:235
21, 1, 22:40:19:185
0, 1, 22:40:19:186
14, 2, 22:40:19:216
0, 2, 22:40:19:216
22, 1, 22:40:20:213
0, 1, 22:40:20:213
13, 3, 22:40:20:355
0, 3, 22:40:20:356
23, 1, 22:40:21:133
0, 1, 22:40:21:133
16, 2, 22:40:21:641
0, 2, 22:40:21:641
24, 1, 22:40:22:046
0, 1, 22:40:22:046
25, 1, 22:40:22:963
0, 1, 22:40:22:963
15, 2, 22:40:23:416
0, 2, 22:40:23:416
26, 1, 22:40:23:879
0, 1, 22:40:23:879
27, 1, 22:40:24:794
0, 1, 22:40:24:794
19, 2, 22:40:24:813
0, 2, 22:40:24:813
28, 1, 22:40:25:713
0, 1, 22:40:25:713
17, 2, 22:40:25:717
0, 2, 22:40:25:718
29, 1, 22:40:26:627
0, 1, 22:40:26:627
18, 2, 22:40:26:712
0, 2, 22:40:26:712
30, 1, 22:40:27:552
0, 1, 22:40:27:552
21, 3, 22:40:27:594
0, 3, 22:40:27:594
31, 1, 22:40:28:469
0, 1, 22:40:28:469
32, 1, 22:40:29:386
0, 1, 22:40:29:386
20, 2, 22:40:29:735
0, 2, 22:40:29:736
24, 2, 22:40:30:173
0, 2, 22:40:30:173
33, 1, 22:40:30:301
0, 1, 22:40:30:301
22, 2, 22:40:31:101
0, 2, 22:40:31:101
34, 1, 22:40:31:219
0, 1, 22:40:31:219
26, 3, 22:40:32:116
0, 3, 22:40:32:116
35, 1, 22:40:32:146
0, 1, 22:40:32:146
23, 2, 22:40:32:697
0, 2, 22:40:32:697
36, 1, 22:40:33:072
0, 1, 22:40:33:072
37, 1, 22:40:33:988
0, 1, 22:40:33:988
25, 2, 22:40:34:240
0, 2, 22:40:34:240
38, 1, 22:40:34:903
0, 1, 22:40:34:903
29, 2, 22:40:35:457
0, 2, 22:40:35:457
27, 2, 22:40:35:780
0, 2, 22:40:35:780
39, 1, 22:40:35:818
0, 1, 22:40:35:818
28, 2, 22:40:36:719
0, 2, 22:40:36:720
40, 1, 22:40:36:734
0, 1, 22:40:36:734
31, 2, 22:40:37:132
0, 2, 22:40:37:132
41, 1, 22:40:37:650
0, 1, 22:40:37:650
42, 1, 22:40:38:567
0, 1, 22:40:38:567
30, 2, 22:40:39:154
0, 2, 22:40:39:154
43, 1, 22:40:39:493
0, 1, 22:40:39:493
34, 2, 22:40:39:521
0, 2, 22:40:39:521
32, 2, 22:40:40:393
0, 2, 22:40:40:393
44, 1, 22:40:40:409
0, 1, 22:40:40:409
36, 3, 22:40:40:958
0, 3, 22:40:40:958
33, 2, 22:40:41:292
0, 2, 22:40:41:292
45, 1, 22:40:41:330
0, 1, 22:40:41:330
46, 1, 22:40:42:252
0, 1, 22:40:42:252
47, 1, 22:40:43:168
0, 1, 22:40:43:168
35, 2, 22:40:43:756
0, 2, 22:40:43:756
48, 1, 22:40:44:085
0, 1, 22:40:44:085
39, 2, 22:40:44:193
0, 2, 22:40:44:193
49, 1, 22:40:45:000
0, 1, 22:40:45:000
37, 2, 22:40:45:196
0, 2, 22:40:45:196
38, 2, 22:40:45:721
0, 2, 22:40:45:721
41, 2, 22:40:45:800
0, 2, 22:40:45:800
50, 1, 22:40:45:916
0, 1, 22:40:45:916
51, 1, 22:40:46:832
0, 1, 22:40:46:832
52, 1, 22:40:47:748
0, 1, 22:40:47:748
40, 2, 22:40:48:235
0, 2, 22:40:48:235
53, 1, 22:40:48:665
0, 1, 22:40:48:665
44, 3, 22:40:49:051
0, 3, 22:40:49:051
42, 2, 22:40:49:341
0, 2, 22:40:49:341
54, 1, 22:40:49:580
0, 1, 22:40:49:580
55, 1, 22:40:50:497
0, 1, 22:40:50:497
46, 2, 22:40:50:514
0, 2, 22:40:50:514
43, 2, 22:40:50:736
0, 2, 22:40:50:736
56, 1, 22:40:51:422
0, 1, 22:40:51:422
57, 1, 22:40:52:343
0, 1, 22:40:52:343
45, 2, 22:40:52:576
0, 2, 22:40:52:577
49, 2, 22:40:53:153
0, 2, 22:40:53:153
58, 1, 22:40:53:259
0, 1, 22:40:53:259
47, 2, 22:40:53:813
0, 2, 22:40:53:813
59, 1, 22:40:54:182
0, 1, 22:40:54:182
51, 2, 22:40:54:915
0, 2, 22:40:54:915
48, 2, 22:40:54:959
0, 2, 22:40:54:959
60, 1, 22:40:55:097
0, 1, 22:40:55:097
61, 1, 22:40:56:014
0, 1, 22:40:56:014
62, 1, 22:40:56:929
0, 1, 22:40:56:929
50, 2, 22:40:57:160
0, 2, 22:40:57:160
63, 1, 22:40:57:853
0, 1, 22:40:57:853
54, 2, 22:40:57:860
0, 2, 22:40:57:860
64, 1, 22:40:58:773
0, 1, 22:40:58:773
52, 2, 22:40:58:958
0, 2, 22:40:58:958
56, 2, 22:40:59:115
0, 2, 22:40:59:115
65, 1, 22:40:59:698
0, 1, 22:40:59:698
53, 2, 22:41:00:197
0, 2, 22:41:00:197
66, 1, 22:41:00:617
0, 1, 22:41:00:617
67, 1, 22:41:01:531
0, 1, 22:41:01:531
55, 2, 22:41:02:220
0, 2, 22:41:02:220
59, 2, 22:41:02:530
0, 2, 22:41:02:530
68, 1, 22:41:02:535
0, 1, 22:41:02:535
69, 1, 22:41:03:452
0, 1, 22:41:03:452
57, 2, 22:41:03:460
0, 2, 22:41:03:460
61, 2, 22:41:03:838
0, 2, 22:41:03:838
70, 1, 22:41:04:378
0, 1, 22:41:04:378
58, 2, 22:41:04:520
0, 2, 22:41:04:520
71, 1, 22:41:05:297
0, 1, 22:41:05:297
60, 2, 22:41:06:196
0, 2, 22:41:06:196
72, 1, 22:41:06:211
0, 1, 22:41:06:211
64, 2, 22:41:06:822
0, 2, 22:41:06:822
73, 1, 22:41:07:127
0, 1, 22:41:07:127
62, 2, 22:41:07:871
0, 2, 22:41:07:871
74, 1, 22:41:08:178
0, 1, 22:41:08:178
66, 2, 22:41:08:401
0, 2, 22:41:08:401
63, 3, 22:41:09:077
0, 3, 22:41:09:077
75, 1, 22:41:09:092
0, 1, 22:41:09:092
76, 1, 22:41:10:008
0, 1, 22:41:10:009
65, 2, 22:41:10:854
0, 2, 22:41:10:854
77, 1, 22:41:10:924
0, 1, 22:41:10:924
69, 2, 22:41:11:412
0, 2, 22:41:11:412
