0, 1, 22:23:12:334
45, 1, 22:23:13:246
0, 1, 22:23:13:246
46, 1, 22:23:14:163
0, 1, 22:23:14:163
47, 1, 22:23:15:091
0, 1, 22:23:15:091
48, 1, 22:23:16:021
0, 1, 22:23:16:021
49, 1, 22:23:16:949
0, 1, 22:23:16:949
50, 1, 22:23:17:873
0, 1, 22:23:17:873
35, 3, 22:23:18:227
0, 3, 22:23:18:227
51, 1, 22:23:18:804
0, 1, 22:23:18:804
52, 1, 22:23:19:728
0, 1, 22:23:19:728
53, 1, 22:23:20:652
0, 1, 22:23:20:652
54, 1, 22:23:21:584
0, 1, 22:23:21:584
55, 1, 22:23:22:520
0, 1, 22:23:22:520
56, 1, 22:23:23:437
0, 1, 22:23:23:437
57, 1, 22:23:24:365
0, 1, 22:23:24:365
58, 1, 22:23:25:278
0, 1, 22:23:25:278
45, 2, 22:23:25:668
0, 2, 22:23:25:668
59, 1, 22:23:26:207
0, 1, 22:23:26:207
40, 2, 22:23:26:432
0, 2, 22:23:26:432
60, 1, 22:23:27:128
0, 1, 22:23:27:128
50, 2, 22:23:27:423
0, 2, 22:23:27:423
61, 1, 22:23:28:065
0, 1, 22:23:28:065
62, 1, 22:23:28:998
0, 1, 22:23:28:998
63, 1, 22:23:29:936
0, 1, 22:23:29:936
64, 1, 22:23:30:863
0, 1, 22:23:30:863
55, 2, 22:23:31:735
0, 2, 22:23:31:735
65, 1, 22:23:31:780
0, 1, 22:23:31:780
66, 1, 22:23:32:696
0, 1, 22:23:32:696
67, 1, 22:23:33:630
0, 1, 22:23:33:630
68, 1, 22:23:34:562
0, 1, 22:23:34:562
69, 1, 22:23:35:499
0, 1, 22:23:35:499
70, 1, 22:23:36:422
0, 1, 22:23:36:422
71, 1, 22:23:37:353
0, 1, 22:23:37:353
72, 1, 22:23:38:286
0, 1, 22:23:38:286
73, 1, 22:23:39:217
0, 1, 22:23:39:217
74, 1, 22:23:40:136
0, 1, 22:23:40:136
61, 3, 22:23:40:145
0, 3, 22:23:40:145
75, 1, 22:23:41:062
0, 1, 22:23:41:062
76, 1, 22:23:41:979
0, 1, 22:23:41:979
77, 1, 22:23:42:906
0, 1, 22:23:42:906
78, 1, 22:23:43:864
0, 1, 22:23:43:864
79, 1, 22:23:44:793
0, 1, 22:23:44:793
80, 1, 22:23:45:737
0, 1, 22:23:45:737
81, 1, 22:23:46:679
0, 1, 22:23:46:679
82, 1, 22:23:47:616
0, 1, 22:23:47:616
23, 3, 22:23:48:397
0, 3, 22:23:48:397
83, 1, 22:23:48:547
0, 1, 22:23:48:547
12, 2, 22:23:49:420
0, 2, 22:23:49:420
84, 1, 22:23:49:475
0, 1, 22:23:49:475
70, 3, 22:23:49:971
0, 3, 22:23:49:971
85, 1, 22:23:50:397
0, 1, 22:23:50:397
86, 1, 22:23:51:338
0, 1, 22:23:51:338
75, 3, 22:23:51:378
0, 3, 22:23:51:378
87, 1, 22:23:52:269
0, 1, 22:23:52:269
88, 1, 22:23:53:192
0, 1, 22:23:53:192
89, 1, 22:23:54:120
0, 1, 22:23:54:120
90, 1, 22:23:55:076
0, 1, 22:23:55:076
80, 3, 22:23:55:835
0, 3, 22:23:55:835
91, 1, 22:23:55:997
0, 1, 22:23:55:997
92, 1, 22:23:56:917
0, 1, 22:23:56:917
93, 1, 22:23:57:845
0, 1, 22:23:57:845
94, 1, 22:23:58:786
0, 1, 22:23:58:786
95, 1, 22:23:59:701
0, 1, 22:23:59:701
85, 3, 22:24:00:505
0, 3, 22:24:00:505
96, 1, 22:24:00:647
0, 1, 22:24:00:647
97, 1, 22:24:01:592
0, 1, 22:24:01:592
98, 1, 22:24:02:507
0, 1, 22:24:02:507
99, 1, 22:24:03:446
0, 1, 22:24:03:446
20, 3, 22:24:03:998
0, 3, 22:24:03:998
100, 1, 22:24:04:364
0, 1, 22:24:04:364
101, 1, 22:24:05:302
0, 1, 22:24:05:302
90, 3, 22:24:05:450
0, 3, 22:24:05:450
102, 1, 22:24:06:220
0, 1, 22:24:06:220
103, 1, 22:24:07:162
0, 1, 22:24:07:162
104, 1, 22:24:08:100
0, 1, 22:24:08:100
105, 1, 22:24:09:047
0, 1, 22:24:09:047
60, 3, 22:24:09:231
0, 3, 22:24:09:231
