0, 1, 21:31:46:321
0, 1, 21:31:46:322
1, 1, 21:31:50:413
0, 1, 21:31:50:413
2, 1, 21:31:54:022
0, 1, 21:31:54:022
0, 3, 21:31:55:151
0, 3, 21:31:55:151
3, 1, 21:31:57:262
0, 1, 21:31:57:262
4, 1, 21:32:00:189
0, 1, 21:32:00:189
5, 1, 21:32:02:815
0, 1, 21:32:02:815
1, 3, 21:32:04:912
0, 3, 21:32:04:912
6, 1, 21:32:05:186
0, 1, 21:32:05:186
7, 1, 21:32:07:315
0, 1, 21:32:07:315
8, 1, 21:32:09:451
0, 1, 21:32:09:451
2, 3, 21:32:10:327
0, 3, 21:32:10:327
9, 1, 21:32:11:373
0, 1, 21:32:11:373
0, 3, 21:32:12:172
0, 3, 21:32:12:172
10, 1, 21:32:13:102
0, 1, 21:32:13:102
11, 1, 21:32:14:831
0, 1, 21:32:14:831
12, 1, 21:32:16:386
0, 1, 21:32:16:386
4, 3, 21:32:17:332
0, 3, 21:32:17:332
13, 1, 21:32:17:948
0, 1, 21:32:17:948
5, 3, 21:32:18:908
0, 3, 21:32:18:908
14, 1, 21:32:19:344
0, 1, 21:32:19:344
15, 1, 21:32:20:741
0, 1, 21:32:20:741
3, 3, 21:32:21:531
0, 3, 21:32:21:531
16, 1, 21:32:22:003
0, 1, 21:32:22:003
6, 3, 21:32:23:150
0, 3, 21:32:23:150
17, 1, 21:32:23:265
0, 1, 21:32:23:265
18, 1, 21:32:24:406
0, 1, 21:32:24:406
19, 1, 21:32:25:545
0, 1, 21:32:25:545
9, 3, 21:32:26:413
0, 3, 21:32:26:413
20, 1, 21:32:26:573
0, 1, 21:32:26:573
7, 3, 21:32:26:747
0, 3, 21:32:26:747
21, 1, 21:32:27:600
0, 1, 21:32:27:600
10, 3, 21:32:28:546
0, 3, 21:32:28:546
22, 1, 21:32:28:618
0, 1, 21:32:28:618
23, 1, 21:32:29:533
0, 1, 21:32:29:533
24, 1, 21:32:30:449
0, 1, 21:32:30:449
14, 3, 21:32:30:572
0, 3, 21:32:30:573
25, 1, 21:32:31:365
0, 1, 21:32:31:365
26, 1, 21:32:32:280
0, 1, 21:32:32:280
27, 1, 21:32:33:198
0, 1, 21:32:33:198
28, 1, 21:32:34:118
0, 1, 21:32:34:118
29, 1, 21:32:35:039
0, 1, 21:32:35:039
30, 1, 21:32:35:965
0, 1, 21:32:35:965
