0, 1, 00:29:16:564
0, 1, 00:29:16:565
1, 1, 00:29:25:444
0, 1, 00:29:25:444
2, 1, 00:29:29:059
0, 1, 00:29:29:059
3, 1, 00:29:32:308
0, 1, 00:29:32:308
4, 1, 00:29:35:236
0, 1, 00:29:35:236
2, 3, 00:29:37:262
0, 3, 00:29:37:262
5, 1, 00:29:37:867
0, 1, 00:29:37:867
3, 2, 00:29:38:101
0, 2, 00:29:38:101
6, 1, 00:29:40:246
0, 1, 00:29:40:246
7, 1, 00:29:42:376
0, 1, 00:29:42:376
8, 1, 00:29:44:511
0, 1, 00:29:44:511
9, 1, 00:29:46:441
0, 1, 00:29:46:441
10, 1, 00:29:48:170
0, 1, 00:29:48:170
11, 1, 00:29:49:896
0, 1, 00:29:49:896
7, 3, 00:29:50:534
0, 3, 00:29:50:534
12, 1, 00:29:51:465
0, 1, 00:29:51:465
8, 2, 00:29:51:943
0, 2, 00:29:51:943
13, 1, 00:29:52:869
0, 1, 00:29:52:869
14, 1, 00:29:54:284
0, 1, 00:29:54:285
