0, 1, 22:35:04:729
0, 1, 22:35:04:729
1, 1, 22:35:08:827
0, 1, 22:35:08:827
2, 1, 22:35:12:434
0, 1, 22:35:12:434
0, 3, 22:35:12:745
0, 3, 22:35:12:745
3, 1, 22:35:15:684
0, 1, 22:35:15:684
0, 2, 22:35:16:286
0, 2, 22:35:16:286
1, 2, 22:35:17:123
0, 2, 22:35:17:123
4, 1, 22:35:18:610
0, 1, 22:35:18:610
5, 1, 22:35:21:235
0, 1, 22:35:21:235
2, 2, 22:35:23:424
0, 2, 22:35:23:424
6, 1, 22:35:23:607
0, 1, 22:35:23:607
7, 1, 22:35:25:736
0, 1, 22:35:25:736
3, 2, 22:35:26:484
0, 2, 22:35:26:484
4, 2, 22:35:27:466
0, 2, 22:35:27:466
8, 1, 22:35:27:869
0, 1, 22:35:27:869
9, 1, 22:35:29:791
0, 1, 22:35:29:791
6, 2, 22:35:31:476
0, 2, 22:35:31:476
10, 1, 22:35:31:524
0, 1, 22:35:31:524
5, 3, 22:35:32:637
0, 3, 22:35:32:637
11, 1, 22:35:33:255
0, 1, 22:35:33:255
12, 1, 22:35:34:807
0, 1, 22:35:34:807
13, 1, 22:35:36:361
0, 1, 22:35:36:361
7, 2, 22:35:36:380
0, 2, 22:35:36:380
14, 1, 22:35:37:757
0, 1, 22:35:37:757
8, 2, 22:35:38:503
0, 2, 22:35:38:503
9, 3, 22:35:38:837
0, 3, 22:35:38:838
15, 1, 22:35:39:152
0, 1, 22:35:39:152
16, 1, 22:35:40:414
0, 1, 22:35:40:414
11, 2, 22:35:41:440
0, 2, 22:35:41:440
17, 1, 22:35:41:677
0, 1, 22:35:41:677
10, 2, 22:35:42:807
0, 2, 22:35:42:807
18, 1, 22:35:42:810
0, 1, 22:35:42:810
19, 1, 22:35:43:944
0, 1, 22:35:43:944
20, 1, 22:35:44:973
0, 1, 22:35:44:973
12, 2, 22:35:45:359
0, 2, 22:35:45:359
21, 1, 22:35:46:002
0, 1, 22:35:46:002
14, 3, 22:35:46:365
0, 3, 22:35:46:365
13, 2, 22:35:46:924
0, 2, 22:35:46:924
22, 1, 22:35:47:027
0, 1, 22:35:47:027
23, 1, 22:35:47:944
0, 1, 22:35:47:944
24, 1, 22:35:48:860
0, 1, 22:35:48:860
16, 2, 22:35:49:002
0, 2, 22:35:49:002
25, 1, 22:35:49:775
0, 1, 22:35:49:775
26, 1, 22:35:50:693
0, 1, 22:35:50:693
15, 3, 22:35:50:800
0, 3, 22:35:50:800
27, 1, 22:35:51:617
0, 1, 22:35:51:617
19, 2, 22:35:51:905
0, 2, 22:35:51:905
28, 1, 22:35:52:535
0, 1, 22:35:52:535
17, 2, 22:35:52:844
0, 2, 22:35:52:844
29, 1, 22:35:53:451
0, 1, 22:35:53:451
18, 2, 22:35:53:939
0, 2, 22:35:53:939
21, 3, 22:35:54:262
0, 3, 22:35:54:263
30, 1, 22:35:54:366
0, 1, 22:35:54:367
31, 1, 22:35:55:283
0, 1, 22:35:55:283
32, 1, 22:35:56:199
0, 1, 22:35:56:199
20, 2, 22:35:56:287
0, 2, 22:35:56:287
33, 1, 22:35:57:114
0, 1, 22:35:57:114
24, 2, 22:35:57:446
0, 2, 22:35:57:446
22, 3, 22:35:57:658
0, 3, 22:35:57:658
34, 1, 22:35:58:031
0, 1, 22:35:58:031
26, 2, 22:35:58:696
0, 2, 22:35:58:696
35, 1, 22:35:58:947
0, 1, 22:35:58:947
23, 3, 22:35:59:043
0, 3, 22:35:59:043
36, 1, 22:35:59:866
0, 1, 22:35:59:866
37, 1, 22:36:00:778
0, 1, 22:36:00:778
25, 3, 22:36:01:623
0, 3, 22:36:01:623
38, 1, 22:36:01:695
0, 1, 22:36:01:695
29, 3, 22:36:02:360
0, 3, 22:36:02:360
27, 2, 22:36:02:386
0, 2, 22:36:02:386
39, 1, 22:36:02:621
0, 1, 22:36:02:621
28, 3, 22:36:03:322
0, 3, 22:36:03:322
28, 2, 22:36:03:322
0, 2, 22:36:03:322
40, 1, 22:36:03:537
0, 1, 22:36:03:537
31, 2, 22:36:04:126
0, 2, 22:36:04:126
41, 1, 22:36:04:452
0, 1, 22:36:04:452
42, 1, 22:36:05:370
0, 1, 22:36:05:370
34, 2, 22:36:06:258
0, 2, 22:36:06:258
43, 1, 22:36:06:285
0, 1, 22:36:06:285
30, 2, 22:36:06:705
0, 2, 22:36:06:705
44, 1, 22:36:07:201
0, 1, 22:36:07:201
32, 2, 22:36:07:220
0, 2, 22:36:07:221
45, 1, 22:36:08:117
0, 1, 22:36:08:117
36, 3, 22:36:08:182
0, 3, 22:36:08:182
33, 3, 22:36:09:006
0, 3, 22:36:09:007
46, 1, 22:36:09:033
0, 1, 22:36:09:033
47, 1, 22:36:09:948
0, 1, 22:36:09:948
35, 2, 22:36:10:146
0, 2, 22:36:10:146
48, 1, 22:36:10:865
0, 1, 22:36:10:865
39, 2, 22:36:11:676
0, 2, 22:36:11:676
49, 1, 22:36:11:784
0, 1, 22:36:11:784
41, 2, 22:36:12:703
0, 2, 22:36:12:703
50, 1, 22:36:12:708
0, 1, 22:36:12:708
37, 2, 22:36:12:726
0, 2, 22:36:12:726
38, 2, 22:36:13:441
0, 2, 22:36:13:441
51, 1, 22:36:13:623
0, 1, 22:36:13:623
52, 1, 22:36:14:543
0, 1, 22:36:14:543
40, 2, 22:36:15:104
0, 2, 22:36:15:104
44, 2, 22:36:15:359
0, 2, 22:36:15:359
53, 1, 22:36:15:464
0, 1, 22:36:15:464
42, 2, 22:36:16:322
0, 2, 22:36:16:322
54, 1, 22:36:16:382
0, 1, 22:36:16:382
43, 2, 22:36:17:116
0, 2, 22:36:17:116
55, 1, 22:36:17:298
0, 1, 22:36:17:298
46, 2, 22:36:17:741
0, 2, 22:36:17:741
56, 1, 22:36:18:214
0, 1, 22:36:18:214
57, 1, 22:36:19:129
0, 1, 22:36:19:129
45, 2, 22:36:19:986
0, 2, 22:36:19:986
58, 1, 22:36:20:046
0, 1, 22:36:20:046
49, 2, 22:36:20:824
0, 2, 22:36:20:824
59, 1, 22:36:20:963
0, 1, 22:36:20:963
47, 3, 22:36:21:081
0, 3, 22:36:21:081
60, 1, 22:36:21:878
0, 1, 22:36:21:878
48, 2, 22:36:22:086
0, 2, 22:36:22:086
51, 2, 22:36:22:298
0, 2, 22:36:22:298
61, 1, 22:36:22:793
0, 1, 22:36:22:793
62, 1, 22:36:23:710
0, 1, 22:36:23:710
63, 1, 22:36:24:626
0, 1, 22:36:24:626
50, 2, 22:36:24:980
0, 2, 22:36:24:980
54, 2, 22:36:25:225
0, 2, 22:36:25:225
64, 1, 22:36:25:542
0, 1, 22:36:25:542
52, 2, 22:36:26:264
0, 2, 22:36:26:264
65, 1, 22:36:26:457
0, 1, 22:36:26:457
56, 2, 22:36:26:624
0, 2, 22:36:26:624
53, 2, 22:36:26:844
