0, 1, 21:46:03:793
0, 1, 21:46:03:793
1, 1, 21:46:07:884
0, 1, 21:46:07:884
0, 3, 21:46:07:928
0, 3, 21:46:07:928
0, 3, 21:46:11:403
0, 3, 21:46:11:403
2, 1, 21:46:11:492
0, 1, 21:46:11:492
3, 1, 21:46:14:742
0, 1, 21:46:14:742
4, 1, 21:46:17:669
0, 1, 21:46:17:669
1, 3, 21:46:18:929
0, 3, 21:46:18:929
5, 1, 21:46:20:294
0, 1, 21:46:20:294
2, 3, 21:46:20:627
0, 3, 21:46:20:628
6, 1, 21:46:22:662
0, 1, 21:46:22:662
3, 3, 21:46:23:833
0, 3, 21:46:23:833
7, 1, 21:46:24:795
0, 1, 21:46:24:795
8, 1, 21:46:26:929
0, 1, 21:46:26:929
5, 3, 21:46:27:732
0, 3, 21:46:27:732
9, 1, 21:46:28:851
0, 1, 21:46:28:851
4, 3, 21:46:28:893
0, 3, 21:46:28:893
