0, 1, 22:49:40:044
0, 1, 22:49:40:044
0, 2, 22:49:43:974
0, 2, 22:49:43:974
1, 1, 22:49:44:186
0, 1, 22:49:44:187
2, 1, 22:49:47:794
0, 1, 22:49:47:794
1, 2, 22:49:48:385
0, 2, 22:49:48:385
3, 1, 22:49:51:044
0, 1, 22:49:51:044
2, 2, 22:49:51:971
0, 2, 22:49:51:971
4, 1, 22:49:53:971
0, 1, 22:49:53:971
3, 2, 22:49:55:332
0, 2, 22:49:55:332
5, 1, 22:49:56:595
0, 1, 22:49:56:596
4, 2, 22:49:58:192
0, 2, 22:49:58:192
6, 1, 22:49:58:965
0, 1, 22:49:58:965
5, 2, 22:49:59:990
0, 2, 22:49:59:990
7, 1, 22:50:01:097
0, 1, 22:50:01:097
