0, 1, 21:45:23:324
0, 1, 21:45:23:324
1, 1, 21:45:27:404
0, 1, 21:45:27:404
0, 3, 21:45:27:427
0, 3, 21:45:27:427
0, 3, 21:45:30:912
0, 3, 21:45:30:912
2, 1, 21:45:31:013
0, 1, 21:45:31:013
3, 1, 21:45:34:264
0, 1, 21:45:34:264
4, 1, 21:45:37:191
0, 1, 21:45:37:191
1, 3, 21:45:38:472
0, 3, 21:45:38:472
5, 1, 21:45:39:825
0, 1, 21:45:39:825
2, 3, 21:45:40:126
0, 3, 21:45:40:126
6, 1, 21:45:42:194
0, 1, 21:45:42:194
3, 3, 21:45:43:387
0, 3, 21:45:43:387
7, 1, 21:45:44:327
0, 1, 21:45:44:327
8, 1, 21:45:46:461
0, 1, 21:45:46:461
5, 3, 21:45:47:264
0, 3, 21:45:47:264
9, 1, 21:45:48:382
0, 1, 21:45:48:382
4, 3, 21:45:48:503
0, 3, 21:45:48:503
10, 1, 21:45:50:113
0, 1, 21:45:50:113
11, 1, 21:45:51:845
0, 1, 21:45:51:845
