probandId; condition; beeId; result; startTime; endTime
16;4;0; 1; 16:47:19.644; 16:47:23.747
16;4;1; 2; 16:47:23.714; 16:47:28.148
16;4;2; 1; 16:47:27.523; 16:47:31.708
16;4;3; 1; 16:47:31.141; 16:47:34.413
16;4;4; 2; 16:47:34.581; 16:47:37.853
16;4;5; 1; 16:47:37.843; 16:47:42.310
16;4;6; 1; 16:47:40.792; 16:47:45.013
16;4;7; 1; 16:47:43.596; 16:47:48.029
16;4;8; 2; 16:47:46.398; 16:47:50.464
16;4;9; 1; 16:47:49.057; 16:47:53.268
16;4;10; 1; 16:47:51.581; 16:47:55.992
16;4;11; 1; 16:47:53.983; 16:47:58.003
16;4;12; 1; 16:47:56.261; 16:47:59.467
16;4;13; 1; 16:47:58.428; 16:48:02.649
16;4;14; 1; 16:48:00.595; 16:48:05.050
16;4;15; 2; 16:48:02.650; 16:48:06.726
16;4;16; 1; 16:48:04.606; 16:48:08.771
16;4;17; 1; 16:48:06.560; 16:48:10.949
16;4;18; 1; 16:48:08.415; 16:48:11.586
16;4;19; 1; 16:48:10.179; 16:48:14.367
16;4;20; 1; 16:48:11.944; 16:48:16.366
16;4;21; 1; 16:48:13.619; 16:48:17.628
16;4;22; 1; 16:48:15.294; 16:48:19.505
16;4;23; 1; 16:48:16.893; 16:48:21.270
16;4;24; 1; 16:48:18.410; 16:48:22.409
16;4;25; 1; 16:48:19.930; 16:48:23.168
16;4;26; 1; 16:48:21.371; 16:48:24.509
16;4;27; 1; 16:48:22.812; 16:48:25.905
16;4;28; 1; 16:48:24.174; 16:48:28.385
16;4;29; 1; 16:48:25.538; 16:48:29.893
16;4;30; 1; 16:48:26.911; 16:48:30.932
16;4;31; 1; 16:48:28.206; 16:48:32.347
16;4;32; 1; 16:48:29.502; 16:48:33.868
16;4;33; 2; 16:48:30.742; 16:48:34.851
16;4;34; 1; 16:48:31.981; 16:48:35.232
16;4;35; 1; 16:48:33.154; 16:48:37.365
16;4;36; 1; 16:48:34.328; 16:48:38.671
16;4;37; 2; 16:48:35.501; 16:48:38.873
16;4;38; 1; 16:48:36.617; 16:48:40.828
16;4;40; 1; 16:48:38.795; 16:48:42.123
16;4;39; 1; 16:48:37.735; 16:48:42.144
16;4;41; 1; 16:48:39.856; 16:48:44.165
16;4;42; 1; 16:48:40.917; 16:48:44.187
16;4;43; 1; 16:48:41.922; 16:48:46.144
16;4;44; 1; 16:48:42.929; 16:48:47.248
16;4;45; 1; 16:48:43.935; 16:48:47.987
16;4;46; 2; 16:48:44.894; 16:48:48.165
16;4;47; 1; 16:48:45.855; 16:48:50.054
16;4;48; 1; 16:48:46.815; 16:48:51.248
16;4;49; 2; 16:48:47.775; 16:48:51.852
16;4;49; 1; 16:48:47.775; 16:48:51.852
16;4;50; 2; 16:48:48.735; 16:48:52.030
16;4;51; 1; 16:48:49.696; 16:48:53.729
16;4;52; 2; 16:48:50.658; 16:48:53.929
16;4;53; 1; 16:48:51.618; 16:48:55.672
16;4;54; 2; 16:48:52.579; 16:48:57.046
16;4;55; 1; 16:48:53.539; 16:48:57.749
16;4;56; 2; 16:48:54.499; 16:48:57.850
16;4;57; 1; 16:48:55.460; 16:48:59.849
16;4;58; 1; 16:48:56.421; 16:49:00.407
16;4;59; 2; 16:48:57.381; 16:49:01.645
16;4;60; 2; 16:48:58.342; 16:49:02.865
16;4;61; 1; 16:48:59.303; 16:49:03.323
16;4;62; 2; 16:49:00.265; 16:49:03.602
16;4;63; 1; 16:49:01.224; 16:49:05.267
16;4;65; 1; 16:49:03.145; 16:49:06.372
16;4;64; 1; 16:49:02.186; 16:49:06.606
16;4;66; 1; 16:49:04.106; 16:49:08.483
16;4;68; 1; 16:49:06.026; 16:49:09.173
16;4;67; 2; 16:49:05.067; 16:49:09.184
16;4;69; 1; 16:49:06.988; 16:49:11.287
16;4;69; 2; 16:49:06.988; 16:49:11.287
16;4;70; 1; 16:49:07.949; 16:49:11.944
16;4;71; 2; 16:49:08.909; 16:49:12.212
16;4;72; 2; 16:49:09.871; 16:49:14.113
16;4;72; 1; 16:49:09.871; 16:49:14.113
16;4;73; 1; 16:49:10.830; 16:49:15.151
16;4;74; 1; 16:49:11.791; 16:49:15.788
16;4;75; 2; 16:49:12.752; 16:49:16.045
16;4;76; 1; 16:49:13.712; 16:49:16.892
16;4;77; 1; 16:49:14.672; 16:49:18.692
16;4;78; 1; 16:49:15.633; 16:49:19.989
16;4;79; 1; 16:49:16.594; 16:49:20.992
16;4;81; 1; 16:49:18.515; 16:49:21.627
16;4;80; 1; 16:49:17.554; 16:49:21.672
16;4;80; 2; 16:49:17.554; 16:49:21.672
16;4;82; 1; 16:49:19.475; 16:49:23.708
16;4;83; 1; 16:49:20.436; 16:49:24.791
16;4;84; 1; 16:49:21.396; 16:49:25.428
16;4;85; 2; 16:49:22.357; 16:49:25.651
16;4;86; 1; 16:49:23.317; 16:49:27.527
16;4;87; 1; 16:49:24.277; 16:49:28.667
16;4;88; 1; 16:49:25.239; 16:49:29.290
16;4;89; 2; 16:49:26.198; 16:49:29.492
16;4;90; 2; 16:49:27.159; 16:49:31.425
16;4;91; 1; 16:49:28.120; 16:49:32.509
16;4;92; 2; 16:49:29.081; 16:49:33.191
16;4;93; 1; 16:49:30.041; 16:49:33.224
16;4;94; 1; 16:49:31.001; 16:49:34.072
16;4;95; 1; 16:49:31.962; 16:49:35.983
16;4;96; 1; 16:49:32.923; 16:49:37.088
16;4;97; 1; 16:49:33.884; 16:49:38.250
16;4;98; 1; 16:49:34.844; 16:49:39.032
16;4;99; 1; 16:49:35.805; 16:49:40.150
