probandId; condition; beeId; result; startTime; endTime
10;4;0; 1; 20:17:10.443; 20:17:14.496
10;4;1; 1; 20:17:14.497; 20:17:18.909
10;4;2; 1; 20:17:18.306; 20:17:22.270
10;4;3; 1; 20:17:21.925; 20:17:25.174
10;4;4; 1; 20:17:25.365; 20:17:28.771
10;4;5; 1; 20:17:28.627; 20:17:32.870
10;4;6; 1; 20:17:31.575; 20:17:35.695
10;4;7; 1; 20:17:34.379; 20:17:38.611
10;4;8; 1; 20:17:37.183; 20:17:41.147
10;4;9; 1; 20:17:39.840; 20:17:44.028
10;4;10; 1; 20:17:42.365; 20:17:46.430
10;4;11; 1; 20:17:44.770; 20:17:48.832
10;4;12; 2; 20:17:47.045; 20:17:50.273
10;4;13; 1; 20:17:49.212; 20:17:53.389
10;4;14; 2; 20:17:51.379; 20:17:55.936
10;4;15; 1; 20:17:53.434; 20:17:57.455
10;4;16; 1; 20:17:55.389; 20:17:59.554
10;4;17; 1; 20:17:57.344; 20:18:01.688
10;4;18; 1; 20:17:59.197; 20:18:02.470
10;4;19; 1; 20:18:00.962; 20:18:05.117
10;4;20; 1; 20:18:02.728; 20:18:06.971
10;4;21; 1; 20:18:04.403; 20:18:08.390
10;4;22; 1; 20:18:06.077; 20:18:10.109
10;4;23; 1; 20:18:07.676; 20:18:12.109
10;4;24; 1; 20:18:09.195; 20:18:13.036
10;4;25; 1; 20:18:10.714; 20:18:13.973
10;4;26; 1; 20:18:12.155; 20:18:15.292
10;4;27; 1; 20:18:13.595; 20:18:16.790
10;4;28; 1; 20:18:14.957; 20:18:19.091
10;4;29; 1; 20:18:16.321; 20:18:20.609
10;4;30; 1; 20:18:17.694; 20:18:21.614
10;4;31; 1; 20:18:18.991; 20:18:23.167
10;4;32; 1; 20:18:20.286; 20:18:24.574
10;4;33; 1; 20:18:21.526; 20:18:25.490
10;4;34; 2; 20:18:22.766; 20:18:25.993
10;4;35; 1; 20:18:23.938; 20:18:28.115
10;4;36; 1; 20:18:25.112; 20:18:29.456
10;4;37; 1; 20:18:26.284; 20:18:29.612
10;4;38; 1; 20:18:27.400; 20:18:31.589
10;4;40; 1; 20:18:29.580; 20:18:32.829
10;4;39; 1; 20:18:28.518; 20:18:32.873
10;4;41; 1; 20:18:30.640; 20:18:34.827
10;4;42; 1; 20:18:31.701; 20:18:35.174
10;4;43; 1; 20:18:32.707; 20:18:36.849
10;4;44; 1; 20:18:33.713; 20:18:37.911
10;4;45; 1; 20:18:34.717; 20:18:38.827
10;4;46; 1; 20:18:35.677; 20:18:38.893
10;4;47; 1; 20:18:36.638; 20:18:40.836
10;4;48; 1; 20:18:37.598; 20:18:41.909
10;4;49; 1; 20:18:38.559; 20:18:42.568
10;4;50; 1; 20:18:39.520; 20:18:42.892
10;4;50; 2; 20:18:39.520; 20:18:42.892
10;4;51; 1; 20:18:40.480; 20:18:44.513
10;4;52; 1; 20:18:41.440; 20:18:44.712
10;4;53; 1; 20:18:42.402; 20:18:46.254
10;4;54; 1; 20:18:43.362; 20:18:47.751
10;4;55; 1; 20:18:44.322; 20:18:48.476
10;4;56; 1; 20:18:45.283; 20:18:48.611
10;4;57; 1; 20:18:46.244; 20:18:50.576
10;4;58; 1; 20:18:47.205; 20:18:51.215
10;4;59; 1; 20:18:48.165; 20:18:52.308
10;4;60; 1; 20:18:49.126; 20:18:53.392
10;4;61; 1; 20:18:50.086; 20:18:54.031
10;4;62; 2; 20:18:51.048; 20:18:54.475
10;4;63; 1; 20:18:52.008; 20:18:55.993
10;4;65; 1; 20:18:53.929; 20:18:57.234
10;4;64; 1; 20:18:52.968; 20:18:57.469
10;4;66; 1; 20:18:54.889; 20:18:59.390
10;4;67; 2; 20:18:55.851; 20:18:59.971
10;4;68; 2; 20:18:56.811; 20:19:00.072
10;4;69; 1; 20:18:57.772; 20:19:01.936
10;4;71; 1; 20:18:59.692; 20:19:02.797
10;4;70; 1; 20:18:58.732; 20:19:02.797
10;4;72; 1; 20:19:00.653; 20:19:04.852
10;4;73; 1; 20:19:01.614; 20:19:05.891
10;4;74; 1; 20:19:02.574; 20:19:06.572
10;4;75; 2; 20:19:03.535; 20:19:06.829
10;4;76; 1; 20:19:04.496; 20:19:07.868
10;4;77; 1; 20:19:05.456; 20:19:09.409
10;4;78; 1; 20:19:06.417; 20:19:10.727
10;4;79; 1; 20:19:07.378; 20:19:11.609
10;4;80; 1; 20:19:08.337; 20:19:12.290
10;4;81; 2; 20:19:09.298; 20:19:12.614
10;4;82; 1; 20:19:10.259; 20:19:14.435
10;4;83; 1; 20:19:11.220; 20:19:15.451
10;4;84; 1; 20:19:12.180; 20:19:16.188
10;4;85; 2; 20:19:13.141; 20:19:16.535
10;4;86; 1; 20:19:14.100; 20:19:18.112
10;4;87; 1; 20:19:15.062; 20:19:19.406
10;4;88; 2; 20:19:16.022; 20:19:20.076
10;4;89; 1; 20:19:16.983; 20:19:20.355
10;4;90; 1; 20:19:17.942; 20:19:22.075
10;4;91; 1; 20:19:18.904; 20:19:23.348
10;4;92; 1; 20:19:19.864; 20:19:23.717
10;4;93; 2; 20:19:20.824; 20:19:24.209
10;4;94; 2; 20:19:21.786; 20:19:25.136
10;4;95; 1; 20:19:22.746; 20:19:26.688
10;4;96; 1; 20:19:23.707; 20:19:27.916
10;4;97; 1; 20:19:24.668; 20:19:28.910
10;4;98; 1; 20:19:25.628; 20:19:29.715
10;4;99; 1; 20:19:26.590; 20:19:30.776
