probandId; condition; beeId; result; startTime; endTime
14;5;0; 1; 14:41:42.157; 14:41:45.758
14;5;1; 1; 14:41:46.211; 14:41:50.432
14;5;2; 1; 14:41:50.021; 14:41:53.996
14;5;3; 1; 14:41:53.640; 14:41:56.833
14;5;4; 1; 14:41:57.080; 14:42:00.251
14;5;5; 1; 14:42:00.341; 14:42:04.316
14;5;5; 2; 14:42:00.341; 14:42:04.317
14;5;6; 1; 14:42:03.290; 14:42:07.992
14;5;7; 1; 14:42:06.093; 14:42:10.370
14;5;8; 1; 14:42:08.897; 14:42:12.817
14;5;9; 2; 14:42:11.555; 14:42:15.754
14;5;10; 1; 14:42:14.080; 14:42:18.435
14;5;11; 2; 14:42:16.481; 14:42:20.535
14;5;12; 1; 14:42:18.760; 14:42:21.875
14;5;13; 1; 14:42:20.922; 14:42:24.992
14;5;14; 2; 14:42:23.094; 14:42:27.717
14;5;15; 1; 14:42:25.148; 14:42:28.913
14;5;16; 1; 14:42:27.104; 14:42:31.213
14;5;17; 1; 14:42:29.058; 14:42:33.369
14;5;18; 1; 14:42:30.913; 14:42:34.252
14;5;19; 1; 14:42:32.678; 14:42:36.898
14;5;20; 1; 14:42:34.442; 14:42:38.875
14;5;21; 1; 14:42:36.118; 14:42:40.115
14;5;22; 1; 14:42:37.793; 14:42:41.892
14;5;23; 1; 14:42:39.389; 14:42:43.735
14;5;24; 1; 14:42:40.910; 14:42:44.829
14;5;25; 1; 14:42:42.429; 14:42:45.734
14;5;26; 1; 14:42:43.870; 14:42:47.052
14;5;27; 1; 14:42:45.310; 14:42:48.414
14;5;28; 1; 14:42:46.674; 14:42:50.871
14;5;29; 1; 14:42:48.037; 14:42:52.615
14;5;30; 1; 14:42:49.399; 14:42:53.195
14;5;31; 1; 14:42:50.695; 14:42:54.792
14;5;32; 1; 14:42:51.990; 14:42:56.434
14;5;33; 2; 14:42:53.230; 14:42:57.217
14;5;34; 1; 14:42:54.469; 14:42:57.672
14;5;35; 1; 14:42:55.642; 14:42:59.875
14;5;36; 1; 14:42:56.815; 14:43:01.317
14;5;37; 2; 14:42:57.988; 14:43:01.338
14;5;38; 1; 14:42:59.104; 14:43:03.259
14;5;40; 1; 14:43:01.284; 14:43:04.490
14;5;39; 1; 14:43:00.221; 14:43:04.798
14;5;42; 1; 14:43:03.404; 14:43:06.596
14;5;41; 2; 14:43:02.343; 14:43:06.875
14;5;43; 1; 14:43:04.410; 14:43:08.597
14;5;44; 1; 14:43:05.416; 14:43:09.894
14;5;44; 2; 14:43:05.416; 14:43:09.894
14;5;45; 1; 14:43:06.421; 14:43:10.497
14;5;46; 2; 14:43:07.379; 14:43:10.698
14;5;47; 2; 14:43:08.332; 14:43:12.575
14;5;48; 1; 14:43:09.292; 14:43:13.513
14;5;49; 1; 14:43:10.250; 14:43:14.316
14;5;50; 2; 14:43:11.213; 14:43:14.597
14;5;51; 1; 14:43:12.174; 14:43:16.071
14;5;52; 1; 14:43:13.133; 14:43:16.494
14;5;53; 1; 14:43:14.095; 14:43:17.937
14;5;54; 1; 14:43:15.053; 14:43:19.488
14;5;55; 1; 14:43:16.005; 14:43:20.158
14;5;56; 2; 14:43:16.965; 14:43:20.538
14;5;57; 1; 14:43:17.925; 14:43:22.236
14;5;58; 2; 14:43:18.887; 14:43:23.018
14;5;59; 1; 14:43:19.846; 14:43:23.998
14;5;60; 1; 14:43:20.805; 14:43:25.072
14;5;61; 1; 14:43:21.758; 14:43:25.819
14;5;62; 2; 14:43:22.717; 14:43:26.031
14;5;63; 1; 14:43:23.678; 14:43:27.553
14;5;65; 1; 14:43:25.600; 14:43:28.837
14;5;64; 1; 14:43:24.639; 14:43:29.139
14;5;66; 1; 14:43:26.561; 14:43:30.971
14;5;67; 2; 14:43:27.521; 14:43:31.573
14;5;68; 1; 14:43:28.480; 14:43:31.714
14;5;69; 2; 14:43:29.442; 14:43:33.652
14;5;70; 1; 14:43:30.403; 14:43:34.198
14;5;71; 1; 14:43:31.363; 14:43:34.735
14;5;72; 1; 14:43:32.323; 14:43:36.377
14;5;73; 1; 14:43:33.285; 14:43:37.651
14;5;74; 2; 14:43:34.244; 14:43:38.231
14;5;75; 1; 14:43:35.205; 14:43:38.497
14;5;76; 1; 14:43:36.166; 14:43:39.370
14;5;77; 1; 14:43:37.126; 14:43:40.990
14;5;78; 2; 14:43:38.087; 14:43:42.655
14;5;79; 2; 14:43:39.047; 14:43:43.638
14;5;79; 1; 14:43:39.047; 14:43:43.639
14;5;80; 1; 14:43:40.008; 14:43:43.792
