probandId; condition; beeId; result; startTime; endTime
14;4;0; 1; 14:57:30.707; 14:57:34.502
14;4;1; 1; 14:57:34.759; 14:57:39.003
14;4;2; 1; 14:57:38.569; 14:57:42.575
14;4;3; 1; 14:57:42.187; 14:57:45.225
14;4;4; 1; 14:57:45.627; 14:57:48.643
14;4;5; 1; 14:57:48.889; 14:57:53.021
14;4;6; 1; 14:57:51.838; 14:57:56.215
14;4;7; 1; 14:57:54.641; 14:57:58.763
14;4;8; 1; 14:57:57.445; 14:58:01.342
14;4;9; 1; 14:58:00.103; 14:58:04.235
14;4;10; 1; 14:58:02.628; 14:58:06.916
14;4;11; 1; 14:58:05.029; 14:58:08.937
14;4;12; 1; 14:58:07.307; 14:58:10.457
14;4;13; 1; 14:58:09.475; 14:58:13.462
14;4;14; 1; 14:58:11.642; 14:58:15.818
14;4;15; 1; 14:58:13.697; 14:58:17.661
14;4;16; 1; 14:58:15.652; 14:58:19.660
14;4;17; 1; 14:58:17.606; 14:58:21.860
14;4;18; 1; 14:58:19.461; 14:58:22.598
14;4;19; 1; 14:58:21.226; 14:58:25.324
14;4;20; 1; 14:58:22.990; 14:58:27.100
14;4;21; 1; 14:58:24.665; 14:58:28.640
14;4;22; 1; 14:58:26.341; 14:58:30.584
14;4;23; 1; 14:58:27.939; 14:58:32.114
14;4;24; 1; 14:58:29.458; 14:58:33.499
14;4;25; 1; 14:58:30.977; 14:58:34.259
14;4;26; 1; 14:58:32.418; 14:58:35.443
14;4;27; 1; 14:58:33.858; 14:58:36.794
14;4;28; 1; 14:58:35.221; 14:58:39.342
14;4;29; 2; 14:58:36.584; 14:58:41.140
14;4;30; 1; 14:58:37.957; 14:58:41.799
14;4;31; 1; 14:58:39.253; 14:58:43.385
14;4;32; 1; 14:58:40.548; 14:58:44.904
14;4;33; 2; 14:58:41.788; 14:58:45.696
14;4;34; 1; 14:58:43.028; 14:58:46.301
14;4;35; 1; 14:58:44.201; 14:58:48.244
14;4;37; 1; 14:58:46.547; 14:58:49.785
14;4;36; 2; 14:58:45.374; 14:58:49.998
14;4;38; 1; 14:58:47.664; 14:58:51.918
14;4;39; 1; 14:58:48.780; 14:58:53.059
14;4;40; 2; 14:58:49.842; 14:58:53.245
14;4;41; 1; 14:58:50.903; 14:58:55.145
14;4;42; 1; 14:58:51.965; 14:58:55.357
14;4;43; 1; 14:58:52.970; 14:58:57.079
14;4;44; 2; 14:58:53.975; 14:58:58.419
14;4;45; 1; 14:58:54.980; 14:58:58.877
14;4;46; 1; 14:58:55.941; 14:58:59.302
14;4;47; 1; 14:58:56.901; 14:59:01.144
14;4;48; 1; 14:58:57.862; 14:59:02.083
14;4;49; 1; 14:58:58.823; 14:59:02.885
14;4;50; 2; 14:58:59.783; 14:59:03.143
14;4;51; 1; 14:59:00.744; 14:59:04.584
14;4;52; 1; 14:59:01.704; 14:59:04.998
14;4;53; 1; 14:59:02.665; 14:59:06.461
14;4;54; 1; 14:59:03.626; 14:59:07.978
14;4;54; 1; 14:59:03.626; 14:59:07.979
14;4;55; 1; 14:59:04.585; 14:59:08.662
14;4;56; 2; 14:59:05.547; 14:59:09.019
14;4;57; 1; 14:59:06.507; 14:59:10.616
14;4;58; 1; 14:59:07.468; 14:59:11.600
14;4;59; 1; 14:59:08.428; 14:59:12.524
14;4;60; 1; 14:59:09.388; 14:59:13.721
14;4;61; 1; 14:59:10.349; 14:59:14.358
14;4;62; 2; 14:59:11.310; 14:59:14.660
14;4;63; 1; 14:59:12.271; 14:59:16.123
14;4;65; 1; 14:59:14.193; 14:59:17.385
14;4;64; 1; 14:59:13.231; 14:59:17.676
14;4;66; 1; 14:59:15.151; 14:59:19.518
14;4;67; 2; 14:59:16.105; 14:59:20.165
14;4;68; 1; 14:59:17.063; 14:59:20.276
14;4;69; 1; 14:59:18.024; 14:59:22.457
14;4;70; 1; 14:59:18.984; 14:59:22.881
14;4;71; 1; 14:59:19.944; 14:59:23.283
14;4;72; 1; 14:59:20.905; 14:59:25.036
14;4;73; 1; 14:59:21.865; 14:59:26.120
14;4;74; 1; 14:59:22.826; 14:59:26.857
14;4;75; 2; 14:59:23.786; 14:59:27.114
14;4;76; 1; 14:59:24.748; 14:59:27.994
14;4;77; 1; 14:59:25.708; 14:59:29.584
14;4;78; 2; 14:59:26.668; 14:59:31.225
14;4;79; 2; 14:59:27.629; 14:59:32.219
14;4;80; 1; 14:59:28.589; 14:59:32.341
14;4;81; 1; 14:59:29.550; 14:59:32.900
14;4;82; 1; 14:59:30.510; 14:59:34.596
14;4;83; 1; 14:59:31.472; 14:59:35.724
14;4;84; 1; 14:59:32.431; 14:59:36.441
14;4;85; 2; 14:59:33.391; 14:59:36.742
14;4;86; 2; 14:59:34.353; 14:59:38.595
14;4;87; 2; 14:59:35.312; 14:59:39.914
14;4;88; 1; 14:59:36.274; 14:59:39.980
14;4;89; 1; 14:59:37.235; 14:59:40.595
14;4;90; 1; 14:59:38.196; 14:59:42.282
14;4;91; 1; 14:59:39.157; 14:59:43.465
14;4;92; 1; 14:59:40.116; 14:59:44.181
14;4;92; 2; 14:59:40.116; 14:59:44.181
14;4;93; 1; 14:59:41.077; 14:59:44.438
14;4;94; 1; 14:59:42.038; 14:59:45.243
14;4;95; 1; 14:59:42.999; 14:59:46.817
14;4;96; 1; 14:59:43.959; 14:59:48.057
14;4;97; 1; 14:59:44.919; 14:59:49.240
14;4;98; 1; 14:59:45.880; 14:59:50.000
14;4;99; 1; 14:59:46.841; 14:59:51.184
