probandId; condition; beeId; result; startTime; endTime
15;4;0; 1; 15:50:04.671; 15:50:08.665
15;4;1; 1; 15:50:08.721; 15:50:13.098
15;4;2; 2; 15:50:12.530; 15:50:16.818
15;4;3; 1; 15:50:16.149; 15:50:19.364
15;4;4; 2; 15:50:19.589; 15:50:22.838
15;4;5; 1; 15:50:22.851; 15:50:27.217
15;4;6; 1; 15:50:25.800; 15:50:30.043
15;4;7; 1; 15:50:28.603; 15:50:33.003
15;4;8; 1; 15:50:31.396; 15:50:35.382
15;4;9; 1; 15:50:34.053; 15:50:38.241
15;4;10; 1; 15:50:36.578; 15:50:40.956
15;4;11; 1; 15:50:38.980; 15:50:42.944
15;4;12; 1; 15:50:41.258; 15:50:44.440
15;4;13; 2; 15:50:43.425; 15:50:47.680
15;4;14; 1; 15:50:45.592; 15:50:50.000
15;4;15; 1; 15:50:47.647; 15:50:51.623
15;4;16; 1; 15:50:49.602; 15:50:53.823
15;4;17; 1; 15:50:51.557; 15:50:55.979
15;4;18; 2; 15:50:53.411; 15:50:56.660
15;4;19; 1; 15:50:55.176; 15:50:59.318
15;4;20; 2; 15:50:56.940; 15:51:01.464
15;4;21; 1; 15:50:58.616; 15:51:02.602
15;4;22; 1; 15:51:00.291; 15:51:04.535
15;4;23; 1; 15:51:01.888; 15:51:06.321
15;4;24; 2; 15:51:03.407; 15:51:07.416
15;4;24; 1; 15:51:03.407; 15:51:07.416
15;4;25; 1; 15:51:04.927; 15:51:08.176
15;4;26; 1; 15:51:06.367; 15:51:09.505
15;4;27; 1; 15:51:07.808; 15:51:10.957
15;4;28; 1; 15:51:09.182; 15:51:13.336
15;4;29; 1; 15:51:10.545; 15:51:15.000
15;4;30; 2; 15:51:11.907; 15:51:15.939
15;4;31; 2; 15:51:13.203; 15:51:17.458
15;4;32; 2; 15:51:14.498; 15:51:19.021
15;4;33; 2; 15:51:15.728; 15:51:19.814
15;4;34; 2; 15:51:16.967; 15:51:20.284
15;4;35; 1; 15:51:18.141; 15:51:22.361
15;4;36; 1; 15:51:19.313; 15:51:23.802
15;4;37; 2; 15:51:20.487; 15:51:23.858
15;4;38; 2; 15:51:21.604; 15:51:25.880
15;4;40; 1; 15:51:23.837; 15:51:27.042
15;4;39; 2; 15:51:22.720; 15:51:27.299
15;4;41; 1; 15:51:24.898; 15:51:29.241
15;4;42; 2; 15:51:25.959; 15:51:29.376
15;4;43; 2; 15:51:26.965; 15:51:31.219
15;4;44; 2; 15:51:27.970; 15:51:32.482
15;4;45; 1; 15:51:28.975; 15:51:32.961
15;4;46; 2; 15:51:29.936; 15:51:33.264
15;4;47; 1; 15:51:30.896; 15:51:35.117
15;4;48; 1; 15:51:31.856; 15:51:36.323
15;4;49; 2; 15:51:32.818; 15:51:36.814
15;4;50; 2; 15:51:33.778; 15:51:37.094
15;4;51; 1; 15:51:34.739; 15:51:38.759
