probandId; condition; beeId; result; startTime; endTime
14;6;0; 1; 15:20:44.295; 15:20:48.135
14;6;1; 1; 15:20:48.358; 15:20:52.601
14;6;2; 1; 15:20:52.167; 15:20:56.198
14;6;3; 1; 15:20:55.786; 15:20:58.901
14;6;4; 1; 15:20:59.225; 15:21:02.375
14;6;5; 1; 15:21:02.488; 15:21:06.621
14;6;6; 2; 15:21:05.437; 15:21:09.781
14;6;6; 1; 15:21:05.437; 15:21:09.787
14;6;7; 1; 15:21:08.241; 15:21:12.416
14;6;8; 1; 15:21:11.044; 15:21:14.997
14;6;9; 1; 15:21:13.702; 15:21:17.834
14;6;10; 1; 15:21:16.227; 15:21:20.616
14;6;11; 1; 15:21:18.628; 15:21:22.582
14;6;12; 1; 15:21:20.906; 15:21:24.056
14;6;13; 1; 15:21:23.073; 15:21:27.082
14;6;14; 1; 15:21:25.241; 15:21:29.438
14;6;15; 1; 15:21:27.296; 15:21:31.294
14;6;16; 1; 15:21:29.251; 15:21:33.337
14;6;17; 1; 15:21:31.206; 15:21:35.359
14;6;18; 1; 15:21:33.060; 15:21:36.443
14;6;19; 1; 15:21:34.824; 15:21:38.845
14;6;20; 1; 15:21:36.589; 15:21:40.821
14;6;21; 1; 15:21:38.265; 15:21:42.296
14;6;22; 1; 15:21:39.940; 15:21:43.916
14;6;23; 2; 15:21:41.538; 15:21:45.983
14;6;23; 1; 15:21:41.538; 15:21:45.983
14;6;24; 1; 15:21:43.056; 15:21:46.898
14;6;25; 1; 15:21:44.575; 15:21:47.814
14;6;26; 1; 15:21:46.017; 15:21:49.143
14;6;27; 1; 15:21:47.457; 15:21:50.483
14;6;28; 1; 15:21:48.820; 15:21:52.963
14;6;29; 1; 15:21:50.193; 15:21:54.683
14;6;30; 1; 15:21:51.557; 15:21:55.297
14;6;31; 1; 15:21:52.852; 15:21:56.961
14;6;32; 1; 15:21:54.148; 15:21:58.458
14;6;33; 1; 15:21:55.387; 15:21:59.363
14;6;34; 1; 15:21:56.628; 15:21:59.820
14;6;35; 1; 15:21:57.800; 15:22:01.899
14;6;36; 2; 15:21:58.973; 15:22:03.418
14;6;37; 1; 15:22:00.145; 15:22:03.441
14;6;38; 1; 15:22:01.263; 15:22:05.418
14;6;39; 1; 15:22:02.380; 15:22:06.601
14;6;40; 2; 15:22:03.442; 15:22:06.881
14;6;41; 1; 15:22:04.502; 15:22:08.658
14;6;42; 1; 15:22:05.564; 15:22:09.001
14;6;43; 1; 15:22:06.569; 15:22:10.600
14;6;44; 2; 15:22:07.574; 15:22:11.963
14;6;45; 1; 15:22:08.580; 15:22:12.597
14;6;46; 2; 15:22:09.539; 15:22:12.979
14;6;47; 1; 15:22:10.501; 15:22:14.620
14;6;48; 1; 15:22:11.462; 15:22:15.816
14;6;49; 2; 15:22:12.418; 15:22:16.520
14;6;50; 1; 15:22:13.371; 15:22:16.620
14;6;52; 1; 15:22:15.291; 15:22:18.464
14;6;51; 2; 15:22:14.331; 15:22:18.497
14;6;53; 1; 15:22:16.252; 15:22:20.138
14;6;54; 1; 15:22:17.213; 15:22:21.502
14;6;56; 1; 15:22:19.135; 15:22:22.396
14;6;55; 1; 15:22:18.173; 15:22:22.562
14;6;55; 2; 15:22:18.173; 15:22:22.562
14;6;57; 1; 15:22:20.095; 15:22:24.304
14;6;58; 1; 15:22:21.056; 15:22:25.098
14;6;59; 1; 15:22:22.016; 15:22:26.136
14;6;60; 1; 15:22:22.977; 15:22:27.343
14;6;61; 1; 15:22:23.938; 15:22:27.957
14;6;62; 2; 15:22:24.899; 15:22:28.181
14;6;63; 1; 15:22:25.859; 15:22:29.777
14;6;65; 1; 15:22:27.780; 15:22:30.917
14;6;64; 1; 15:22:26.820; 15:22:31.264
14;6;66; 1; 15:22:28.740; 15:22:32.961
14;6;67; 1; 15:22:29.701; 15:22:33.764
14;6;68; 1; 15:22:30.662; 15:22:34.021
14;6;68; 2; 15:22:30.662; 15:22:34.022
14;6;69; 1; 15:22:31.623; 15:22:35.620
14;6;70; 1; 15:22:32.582; 15:22:36.600
14;6;71; 1; 15:22:33.543; 15:22:36.757
14;6;72; 1; 15:22:34.504; 15:22:38.480
14;6;73; 2; 15:22:35.465; 15:22:39.864
14;6;74; 1; 15:22:36.425; 15:22:40.400
14;6;75; 1; 15:22:37.386; 15:22:40.758
14;6;76; 1; 15:22:38.345; 15:22:41.639
14;6;77; 1; 15:22:39.306; 15:22:43.160
14;6;78; 1; 15:22:40.266; 15:22:44.578
14;6;79; 1; 15:22:41.228; 15:22:45.517
14;6;80; 1; 15:22:42.188; 15:22:46.063
14;6;81; 1; 15:22:43.150; 15:22:46.542
14;6;82; 1; 15:22:44.110; 15:22:48.219
14;6;83; 1; 15:22:45.070; 15:22:49.357
14;6;84; 1; 15:22:46.031; 15:22:50.039
14;6;85; 1; 15:22:46.991; 15:22:50.341
14;6;86; 1; 15:22:47.952; 15:22:51.981
14;6;87; 1; 15:22:48.913; 15:22:53.357
14;6;87; 2; 15:22:48.913; 15:22:53.358
14;6;88; 1; 15:22:49.873; 15:22:53.737
14;6;89; 1; 15:22:50.834; 15:22:54.159
14;6;90; 1; 15:22:51.796; 15:22:55.859
14;6;91; 1; 15:22:52.755; 15:22:57.078
14;6;92; 1; 15:22:53.716; 15:22:57.658
14;6;93; 1; 15:22:54.676; 15:22:58.004
14;6;94; 1; 15:22:55.637; 15:22:58.842
14;6;95; 1; 15:22:56.598; 15:23:00.484
14;6;96; 1; 15:22:57.558; 15:23:01.523
14;6;97; 2; 15:22:58.519; 15:23:02.897
14;6;98; 1; 15:22:59.480; 15:23:03.578
14;6;99; 1; 15:23:00.440; 15:23:04.693
