probandId;condition;beeId;result;startTime;endTime
10;2;0; 1; 19:57:33.670; 19:57:37.676
10;2;1; 1; 19:57:37.732; 19:57:42.210
10;2;2; 1; 19:57:41.540; 19:57:45.729
10;2;3; 1; 19:57:45.160; 19:57:48.388
10;2;4; 1; 19:57:48.600; 19:57:51.772
10;2;5; 1; 19:57:51.861; 19:57:56.295
10;2;6; 1; 19:57:54.812; 19:57:59.032
10;2;7; 1; 19:57:57.615; 19:58:01.969
10;2;8; 2; 19:58:00.417; 19:58:04.471
10;2;9; 1; 19:58:03.075; 19:58:07.253
10;2;10; 1; 19:58:05.601; 19:58:09.967
10;2;11; 1; 19:58:08.002; 19:58:12.055
10;2;12; 1; 19:58:10.280; 19:58:13.374
10;2;13; 1; 19:58:12.448; 19:58:16.614
10;2;14; 1; 19:58:14.615; 19:58:18.891
10;2;15; 1; 19:58:16.670; 19:58:20.891
10;2;16; 2; 19:58:18.625; 19:58:23.036
10;2;17; 1; 19:58:20.579; 19:58:24.856
10;2;18; 1; 19:58:22.433; 19:58:25.594
10;2;19; 1; 19:58:24.198; 19:58:28.375
10;2;20; 1; 19:58:25.963; 19:58:30.151
10;2;21; 1; 19:58:27.639; 19:58:31.793
10;2;22; 1; 19:58:29.313; 19:58:33.412
10;2;23; 1; 19:58:30.911; 19:58:35.366
10;2;24; 1; 19:58:32.430; 19:58:36.372
10;2;25; 1; 19:58:33.949; 19:58:37.188
10;2;26; 1; 19:58:35.390; 19:58:38.573
10;2;27; 1; 19:58:36.832; 19:58:40.013
10;2;28; 1; 19:58:38.205; 19:58:42.269
10;2;29; 1; 19:58:39.568; 19:58:43.755
10;2;30; 1; 19:58:40.930; 19:58:44.850
10;2;31; 1; 19:58:42.225; 19:58:46.369
10;2;32; 1; 19:58:43.521; 19:58:47.708
10;2;33; 1; 19:58:44.761; 19:58:48.770
10;2;34; 1; 19:58:46.000; 19:58:49.150
10;2;35; 1; 19:58:47.175; 19:58:51.496
10;2;36; 1; 19:58:48.346; 19:58:52.669
10;2;37; 1; 19:58:49.518; 19:58:52.792
10;2;38; 1; 19:58:50.636; 19:58:54.891
10;2;39; 1; 19:58:51.754; 19:58:56.108
10;2;40; 1; 19:58:52.815; 19:58:56.108
10;2;41; 1; 19:58:53.877; 19:58:58.353
10;2;42; 2; 19:58:54.937; 19:58:58.387
10;2;43; 1; 19:58:55.942; 19:59:00.130
10;2;44; 2; 19:58:56.948; 19:59:01.392
10;2;45; 1; 19:58:57.952; 19:59:01.952
10;2;46; 2; 19:58:58.914; 19:59:02.229
10;2;47; 1; 19:58:59.874; 19:59:04.229
10;2;48; 1; 19:59:00.835; 19:59:05.268
10;2;49; 1; 19:59:01.794; 19:59:05.916
10;2;50; 2; 19:59:02.756; 19:59:06.028
10;2;51; 1; 19:59:03.717; 19:59:07.669
10;2;52; 2; 19:59:04.677; 19:59:07.948
10;2;53; 1; 19:59:05.638; 19:59:09.434
10;2;54; 1; 19:59:06.598; 19:59:11.031
10;2;56; 1; 19:59:08.520; 19:59:11.735
10;2;55; 1; 19:59:07.558; 19:59:11.970
10;2;57; 1; 19:59:09.480; 19:59:13.790
10;2;58; 2; 19:59:10.441; 19:59:14.628
10;2;59; 1; 19:59:11.400; 19:59:15.690
10;2;60; 1; 19:59:12.361; 19:59:16.672
10;2;61; 1; 19:59:13.323; 19:59:17.354
10;2;62; 2; 19:59:14.282; 19:59:17.555
10;2;63; 1; 19:59:15.235; 19:59:19.153
10;2;65; 1; 19:59:17.154; 19:59:20.246
10;2;64; 2; 19:59:16.193; 19:59:20.694
10;2;66; 1; 19:59:18.114; 19:59:22.693
10;2;67; 1; 19:59:19.075; 19:59:23.006
10;2;68; 2; 19:59:20.035; 19:59:23.273
10;2;69; 1; 19:59:20.993; 19:59:25.049
10;2;70; 1; 19:59:21.946; 19:59:25.932
10;2;71; 1; 19:59:22.905; 19:59:26.054
10;2;72; 1; 19:59:23.866; 19:59:27.909
10;2;73; 2; 19:59:24.828; 19:59:29.372
10;2;74; 1; 19:59:25.788; 19:59:29.607
10;2;75; 1; 19:59:26.749; 19:59:30.053
10;2;76; 1; 19:59:27.709; 19:59:30.891
10;2;77; 1; 19:59:28.670; 19:59:32.511
10;2;78; 1; 19:59:29.620; 19:59:34.075
10;2;79; 1; 19:59:30.579; 19:59:34.934
10;2;80; 1; 19:59:31.540; 19:59:35.416
10;2;81; 1; 19:59:32.501; 19:59:35.873
10;2;82; 1; 19:59:33.461; 19:59:37.514
10;2;83; 1; 19:59:34.421; 19:59:38.866
10;2;84; 2; 19:59:35.381; 19:59:39.346
10;2;85; 1; 19:59:36.343; 19:59:39.713
10;2;86; 2; 19:59:37.304; 19:59:41.435
10;2;87; 1; 19:59:38.264; 19:59:42.786
10;2;88; 2; 19:59:39.225; 19:59:43.189
10;2;89; 1; 19:59:40.185; 19:59:43.647
10;2;90; 2; 19:59:41.146; 19:59:45.310
10;2;91; 2; 19:59:42.105; 19:59:46.651
10;2;92; 1; 19:59:43.068; 19:59:47.009
10;2;93; 1; 19:59:44.028; 19:59:47.434
10;2;94; 1; 19:59:44.989; 19:59:48.316
10;2;95; 1; 19:59:45.949; 19:59:49.746
10;2;96; 1; 19:59:46.910; 19:59:50.952
10;2;97; 1; 19:59:47.871; 19:59:52.270
10;2;98; 1; 19:59:48.831; 19:59:52.805
10;2;99; 1; 19:59:49.792; 19:59:54.135
