probandId;condition;beeId;result;startTime;endTime
9;4;0; 1; 20:54:54.955; 20:54:58.962
9;4;1; 1; 20:54:59.015; 20:55:03.355
9;4;2; 1; 20:55:02.820; 20:55:06.861
9;4;3; 1; 20:55:06.438; 20:55:09.576
9;4;4; 1; 20:55:09.879; 20:55:13.039
9;4;5; 1; 20:55:13.140; 20:55:17.461
9;4;6; 1; 20:55:16.088; 20:55:20.220
9;4;7; 1; 20:55:18.892; 20:55:23.214
9;4;8; 1; 20:55:21.696; 20:55:25.716
9;4;9; 1; 20:55:24.355; 20:55:28.498
9;4;10; 1; 20:55:26.879; 20:55:31.301
9;4;11; 1; 20:55:29.281; 20:55:33.300
9;4;12; 1; 20:55:31.559; 20:55:34.820
9;4;13; 1; 20:55:33.725; 20:55:37.813
9;4;14; 1; 20:55:35.892; 20:55:40.203
9;4;15; 1; 20:55:37.947; 20:55:42.001
9;4;16; 1; 20:55:39.902; 20:55:44.000
9;4;17; 1; 20:55:41.858; 20:55:46.134
9;4;18; 1; 20:55:43.711; 20:55:46.994
9;4;19; 1; 20:55:45.477; 20:55:49.596
9;4;20; 1; 20:55:47.241; 20:55:51.540
9;4;21; 2; 20:55:48.916; 20:55:52.959
9;4;22; 1; 20:55:50.592; 20:55:54.679
9;4;23; 1; 20:55:52.191; 20:55:56.376
9;4;24; 1; 20:55:53.708; 20:55:57.739
9;4;25; 1; 20:55:55.227; 20:55:58.454
9;4;26; 2; 20:55:56.667; 20:56:00.040
9;4;27; 1; 20:55:58.109; 20:56:01.302
9;4;28; 1; 20:55:59.472; 20:56:03.581
9;4;29; 1; 20:56:00.845; 20:56:05.043
9;4;30; 2; 20:56:02.208; 20:56:06.318
9;4;31; 1; 20:56:03.504; 20:56:07.523
9;4;32; 1; 20:56:04.799; 20:56:09.143
9;4;33; 1; 20:56:06.028; 20:56:09.902
9;4;34; 1; 20:56:07.268; 20:56:10.562
9;4;35; 1; 20:56:08.441; 20:56:12.483
9;4;36; 1; 20:56:09.614; 20:56:13.979
9;4;37; 1; 20:56:10.786; 20:56:14.079
9;4;38; 1; 20:56:11.903; 20:56:15.935
9;4;39; 1; 20:56:13.020; 20:56:17.298
9;4;40; 1; 20:56:14.137; 20:56:17.499
9;4;42; 1; 20:56:16.260; 20:56:19.498
9;4;41; 1; 20:56:15.199; 20:56:19.576
9;4;43; 1; 20:56:17.265; 20:56:21.519
9;4;44; 1; 20:56:18.270; 20:56:22.501
9;4;45; 1; 20:56:19.276; 20:56:23.253
9;4;46; 2; 20:56:20.236; 20:56:23.562
9;4;47; 1; 20:56:21.196; 20:56:25.194
9;4;48; 1; 20:56:22.158; 20:56:26.455
9;4;49; 1; 20:56:23.117; 20:56:27.020
9;4;50; 1; 20:56:24.076; 20:56:27.439
9;4;51; 2; 20:56:25.038; 20:56:29.081
9;4;52; 1; 20:56:26.000; 20:56:29.356
9;4;53; 1; 20:56:26.960; 20:56:30.701
9;4;54; 1; 20:56:27.921; 20:56:32.219
9;4;55; 2; 20:56:28.881; 20:56:33.102
9;4;56; 1; 20:56:29.841; 20:56:33.323
9;4;57; 1; 20:56:30.801; 20:56:35.135
9;4;58; 1; 20:56:31.764; 20:56:35.716
9;4;59; 2; 20:56:32.724; 20:56:36.833
9;4;60; 1; 20:56:33.683; 20:56:38.083
9;4;61; 1; 20:56:34.644; 20:56:38.599
9;4;62; 1; 20:56:35.607; 20:56:38.999
9;4;63; 1; 20:56:36.565; 20:56:40.618
9;4;65; 1; 20:56:38.486; 20:56:41.837
9;4;64; 1; 20:56:37.526; 20:56:42.060
9;4;66; 2; 20:56:39.447; 20:56:43.835
9;4;67; 1; 20:56:40.408; 20:56:44.594
9;4;68; 1; 20:56:41.368; 20:56:44.793
9;4;69; 1; 20:56:42.329; 20:56:46.338
9;4;70; 1; 20:56:43.290; 20:56:47.176
9;4;71; 1; 20:56:44.248; 20:56:47.577
9;4;72; 1; 20:56:45.210; 20:56:49.342
9;4;73; 1; 20:56:46.170; 20:56:50.482
9;4;74; 1; 20:56:47.132; 20:56:51.017
9;4;75; 1; 20:56:48.093; 20:56:51.442
9;4;76; 1; 20:56:49.052; 20:56:52.302
9;4;77; 1; 20:56:50.014; 20:56:53.799
9;4;78; 1; 20:56:50.975; 20:56:55.341
9;4;79; 1; 20:56:51.935; 20:56:56.279
9;4;80; 1; 20:56:52.896; 20:56:56.859
9;4;81; 1; 20:56:53.855; 20:56:57.239
9;4;82; 1; 20:56:54.817; 20:56:58.836
9;4;83; 1; 20:56:55.777; 20:57:00.077
9;4;84; 1; 20:56:56.738; 20:57:00.602
9;4;85; 1; 20:56:57.698; 20:57:01.082
9;4;86; 1; 20:56:58.660; 20:57:02.724
9;4;87; 1; 20:56:59.619; 20:57:03.915
9;4;88; 1; 20:57:00.580; 20:57:04.499
9;4;89; 1; 20:57:01.542; 20:57:04.924
9;4;90; 1; 20:57:02.503; 20:57:06.533
9;4;91; 1; 20:57:03.463; 20:57:07.716
9;4;92; 2; 20:57:04.423; 20:57:08.598
9;4;93; 1; 20:57:05.383; 20:57:08.953
9;4;94; 1; 20:57:06.342; 20:57:09.716
9;4;95; 1; 20:57:07.305; 20:57:11.257
9;4;96; 1; 20:57:08.265; 20:57:12.263
9;4;97; 1; 20:57:09.225; 20:57:13.503
9;4;98; 2; 20:57:10.189; 20:57:14.217
9;4;99; 1; 20:57:11.147; 20:57:15.457
