probandId;condition;beeId;result;startTime;endTime
23;6;0; 1; 23:15:34.433; 23:15:38.164
23;6;1; 1; 23:15:38.500; 23:15:42.923
23;6;2; 1; 23:15:42.309; 23:15:46.563
23;6;3; 1; 23:15:45.928; 23:15:49.021
23;6;4; 1; 23:15:49.368; 23:15:52.483
23;6;5; 1; 23:15:52.629; 23:15:57.142
23;6;6; 1; 23:15:55.578; 23:15:59.677
23;6;7; 1; 23:15:58.383; 23:16:02.637
23;6;8; 1; 23:16:01.186; 23:16:05.184
23;6;9; 1; 23:16:03.845; 23:16:08.043
23;6;10; 1; 23:16:06.368; 23:16:10.902
23;6;11; 1; 23:16:08.770; 23:16:12.600
23;6;12; 1; 23:16:11.049; 23:16:14.264
23;6;13; 1; 23:16:13.215; 23:16:17.236
23;6;14; 1; 23:16:15.383; 23:16:19.659
23;6;15; 1; 23:16:17.437; 23:16:21.424
23;6;16; 2; 23:16:19.392; 23:16:23.702
23;6;17; 1; 23:16:21.347; 23:16:25.657
23;6;18; 2; 23:16:23.201; 23:16:26.462
23;6;19; 1; 23:16:24.966; 23:16:28.964
23;6;20; 1; 23:16:26.730; 23:16:30.884
23;6;21; 1; 23:16:28.406; 23:16:32.359
23;6;22; 1; 23:16:30.082; 23:16:34.235
23;6;23; 1; 23:16:31.679; 23:16:35.956
23;6;24; 1; 23:16:33.198; 23:16:37.218
23;6;25; 1; 23:16:34.717; 23:16:38.000
23;6;26; 1; 23:16:36.157; 23:16:39.340
23;6;27; 1; 23:16:37.599; 23:16:40.736
23;6;28; 2; 23:16:38.962; 23:16:43.215
23;6;29; 2; 23:16:40.325; 23:16:44.802
23;6;30; 2; 23:16:41.687; 23:16:45.763
23;6;31; 1; 23:16:42.982; 23:16:47.215
23;6;32; 1; 23:16:44.278; 23:16:48.723
23;6;33; 1; 23:16:45.519; 23:16:49.538
23;6;34; 2; 23:16:46.758; 23:16:49.962
23;6;35; 1; 23:16:47.931; 23:16:52.074
23;6;37; 1; 23:16:50.277; 23:16:53.481
23;6;36; 2; 23:16:49.104; 23:16:53.660
23;6;38; 1; 23:16:51.394; 23:16:55.659
23;6;40; 1; 23:16:53.572; 23:16:56.843
23;6;39; 1; 23:16:52.509; 23:16:56.998
23;6;42; 1; 23:16:55.694; 23:16:58.821
23;6;41; 2; 23:16:54.632; 23:16:59.055
23;6;43; 1; 23:16:56.698; 23:17:00.797
23;6;44; 1; 23:16:57.704; 23:17:02.160
23;6;46; 1; 23:16:59.671; 23:17:02.841
23;6;45; 1; 23:16:58.709; 23:17:02.864
23;6;47; 1; 23:17:00.631; 23:17:04.839
23;6;48; 1; 23:17:01.591; 23:17:06.136
23;6;49; 1; 23:17:02.552; 23:17:06.516
23;6;50; 2; 23:17:03.512; 23:17:06.782
23;6;51; 1; 23:17:04.473; 23:17:08.337
23;6;52; 2; 23:17:05.434; 23:17:08.738
23;6;53; 1; 23:17:06.395; 23:17:10.314
23;6;54; 1; 23:17:07.354; 23:17:11.776
23;6;55; 2; 23:17:08.315; 23:17:12.660
23;6;56; 2; 23:17:09.277; 23:17:12.781
23;6;57; 1; 23:17:10.237; 23:17:14.436
23;6;58; 1; 23:17:11.198; 23:17:15.318
23;6;59; 2; 23:17:12.158; 23:17:16.357
23;6;60; 1; 23:17:13.119; 23:17:17.384
23;6;61; 1; 23:17:14.079; 23:17:18.099
23;6;62; 1; 23:17:15.038; 23:17:18.222
23;6;63; 1; 23:17:16.000; 23:17:19.974
23;6;65; 1; 23:17:17.922; 23:17:21.103
23;6;64; 2; 23:17:16.961; 23:17:21.595
23;6;66; 1; 23:17:18.883; 23:17:23.359
23;6;68; 1; 23:17:20.803; 23:17:24.019
23;6;67; 2; 23:17:19.842; 23:17:24.063
23;6;69; 1; 23:17:21.763; 23:17:26.319
23;6;71; 1; 23:17:23.686; 23:17:26.722
23;6;70; 2; 23:17:22.725; 23:17:26.977
23;6;72; 1; 23:17:24.646; 23:17:28.878
23;6;73; 1; 23:17:25.606; 23:17:30.241
23;6;74; 1; 23:17:26.567; 23:17:30.396
23;6;75; 2; 23:17:27.528; 23:17:30.843
23;6;76; 1; 23:17:28.488; 23:17:31.803
23;6;77; 2; 23:17:29.449; 23:17:33.503
23;6;78; 1; 23:17:30.408; 23:17:34.596
23;6;79; 1; 23:17:31.369; 23:17:35.556
23;6;80; 1; 23:17:32.329; 23:17:36.295
23;6;81; 2; 23:17:33.290; 23:17:36.663
23;6;82; 1; 23:17:34.251; 23:17:38.416
23;6;83; 1; 23:17:35.211; 23:17:39.679
23;6;84; 1; 23:17:36.172; 23:17:40.058
23;6;85; 2; 23:17:37.133; 23:17:40.461
23;6;86; 1; 23:17:38.094; 23:17:42.104
23;6;87; 1; 23:17:39.054; 23:17:43.343
23;6;88; 1; 23:17:40.015; 23:17:44.135
23;6;89; 1; 23:17:40.976; 23:17:44.336
23;6;90; 2; 23:17:41.936; 23:17:46.258
23;6;91; 2; 23:17:42.897; 23:17:47.442
23;6;92; 1; 23:17:43.857; 23:17:47.842
23;6;93; 2; 23:17:44.819; 23:17:48.177
23;6;94; 1; 23:17:45.778; 23:17:49.083
23;6;95; 1; 23:17:46.739; 23:17:50.603
23;6;96; 1; 23:17:47.699; 23:17:51.898
23;6;97; 1; 23:17:48.659; 23:17:53.216
23;6;98; 1; 23:17:49.619; 23:17:53.641
23;6;99; 1; 23:17:50.582; 23:17:55.003
