probandId;condition;beeId;result;startTime;endTime
3;4;0; 2; 15:06:24.937; 15:06:28.721
3;4;1; 1; 15:06:28.993; 15:06:33.299
3;4;10; 1; 15:06:56.857; 15:07:00.833
3;4;11; 1; 15:06:59.259; 15:07:03.558
3;4;12; 1; 15:07:01.537; 15:07:05.691
3;4;13; 1; 15:07:03.703; 15:07:06.920
3;4;14; 1; 15:07:05.871; 15:07:08.975
3;4;15; 1; 15:07:07.925; 15:07:11.857
3;4;16; 1; 15:07:09.881; 15:07:14.136
3;4;17; 1; 15:07:11.836; 15:07:15.900
3;4;18; 1; 15:07:13.689; 15:07:17.073
3;4;19; 1; 15:07:15.454; 15:07:18.816
3;4;2; 1; 15:06:32.797; 15:06:36.941
3;4;20; 1; 15:07:17.219; 15:07:20.994
3;4;21; 1; 15:07:18.895; 15:07:23.094
3;4;22; 1; 15:07:20.570; 15:07:24.858
3;4;23; 1; 15:07:22.167; 15:07:25.316
3;4;24; 1; 15:07:23.686; 15:07:26.701
3;4;25; 1; 15:07:25.205; 15:07:29.080
3;4;26; 1; 15:07:26.645; 15:07:30.991
3;4;27; 2; 15:07:28.087; 15:07:32.352
3;4;28; 1; 15:07:29.450; 15:07:32.856
3;4;29; 1; 15:07:30.813; 15:07:33.973
3;4;3; 1; 15:06:36.417; 15:06:39.610
3;4;30; 1; 15:07:32.176; 15:07:36.251
3;4;31; 1; 15:07:33.470; 15:07:37.692
3;4;32; 2; 15:07:34.766; 15:07:39.077
3;4;33; 1; 15:07:36.006; 15:07:39.401
3;4;34; 1; 15:07:37.246; 15:07:40.618
3;4;35; 1; 15:07:38.419; 15:07:42.451
3;4;36; 1; 15:07:39.592; 15:07:43.981
3;4;37; 1; 15:07:40.764; 15:07:44.975
3;4;38; 2; 15:07:41.882; 15:07:45.221
3;4;39; 1; 15:07:42.998; 15:07:46.270
3;4;4; 1; 15:06:39.856; 15:06:42.973
3;4;40; 1; 15:07:44.116; 15:07:48.057
3;4;41; 1; 15:07:45.177; 15:07:49.532
3;4;42; 1; 15:07:46.239; 15:07:50.560
3;4;43; 2; 15:07:47.242; 15:07:50.616
3;4;44; 2; 15:07:48.248; 15:07:51.621
3;4;45; 2; 15:07:49.254; 15:07:53.441
3;4;46; 1; 15:07:50.215; 15:07:54.535
3;4;47; 1; 15:07:51.176; 15:07:55.474
3;4;48; 2; 15:07:52.135; 15:07:55.418
3;4;49; 2; 15:07:53.097; 15:07:56.401
3;4;5; 1; 15:06:43.118; 15:06:47.116
3;4;50; 1; 15:07:54.056; 15:07:58.079
3;4;51; 1; 15:07:55.017; 15:07:59.473
3;4;52; 1; 15:07:55.979; 15:08:00.311
3;4;53; 2; 15:07:56.938; 15:08:00.455
3;4;54; 2; 15:07:57.900; 15:08:01.138
3;4;55; 1; 15:07:58.859; 15:08:02.857
3;4;56; 1; 15:07:59.820; 15:08:04.298
3;4;57; 2; 15:08:00.781; 15:08:05.035
3;4;58; 1; 15:08:01.742; 15:08:04.979
3;4;59; 1; 15:08:02.703; 15:08:05.840
3;4;6; 1; 15:06:46.067; 15:06:50.410
3;4;60; 1; 15:08:03.662; 15:08:07.716
3;4;61; 1; 15:08:04.623; 15:08:09.034
3;4;62; 1; 15:08:05.575; 15:08:09.838
3;4;63; 1; 15:08:06.533; 15:08:09.894
3;4;64; 1; 15:08:07.493; 15:08:10.720
3;4;65; 1; 15:08:08.454; 15:08:12.318
3;4;66; 1; 15:08:09.415; 15:08:13.793
3;4;67; 2; 15:08:10.375; 15:08:14.641
3;4;68; 2; 15:08:11.336; 15:08:14.719
3;4;69; 1; 15:08:12.297; 15:08:15.501
3;4;7; 1; 15:06:48.871; 15:06:53.014
3;4;70; 1; 15:08:13.257; 15:08:17.176
3;4;71; 2; 15:08:14.218; 15:08:18.740
3;4;72; 1; 15:08:15.179; 15:08:19.321
3;4;73; 1; 15:08:16.139; 15:08:19.533
3;4;74; 1; 15:08:17.100; 15:08:20.338
3;4;75; 1; 15:08:18.060; 15:08:21.981
3;4;76; 1; 15:08:19.023; 15:08:23.398
3;4;77; 2; 15:08:19.981; 15:08:24.180
3;4;78; 1; 15:08:20.942; 15:08:24.292
3;4;79; 1; 15:08:21.903; 15:08:25.119
3;4;8; 1; 15:06:51.675; 15:06:54.857
3;4;80; 1; 15:08:22.864; 15:08:26.852
3;4;81; 1; 15:08:23.823; 15:08:28.201
3;4;82; 1; 15:08:24.785; 15:08:28.994
3;4;83; 2; 15:08:25.745; 15:08:29.273
3;4;84; 1; 15:08:26.706; 15:08:29.999
3;4;85; 1; 15:08:27.666; 15:08:31.697
3;4;86; 1; 15:08:28.627; 15:08:32.993
3;4;87; 1; 15:08:29.586; 15:08:33.831
3;4;88; 1; 15:08:30.548; 15:08:33.976
3;4;89; 1; 15:08:31.508; 15:08:34.757
3;4;9; 1; 15:06:54.333; 15:06:57.436
3;4;90; 1; 15:08:32.468; 15:08:36.410
3;4;91; 2; 15:08:33.429; 15:08:37.795
3;4;92; 2; 15:08:34.390; 15:08:38.756
3;4;93; 1; 15:08:35.351; 15:08:38.379
3;4;94; 1; 15:08:36.311; 15:08:39.593
3;4;95; 1; 15:08:37.272; 15:08:41.180
3;4;96; 1; 15:08:38.232; 15:08:42.554
3;4;97; 1; 15:08:39.193; 15:08:43.560
3;4;98; 1; 15:08:40.153; 15:08:43.437
3;4;99; 1; 15:08:41.115; 15:08:44.218
